Date,Open,High,Low,Close,Adj Close,Volume
1998-07-09,116.281197,116.718697,115.625000,115.843697,81.246590,6942500
1998-07-10,116.031197,116.937500,115.062500,116.468697,81.684914,7849700
1998-07-13,116.562500,116.843697,116.062500,116.500000,81.706825,6555100
1998-07-14,116.937500,118.156197,116.937500,117.812500,82.627419,6983600
1998-07-15,118.062500,118.281197,117.531197,117.593697,82.473946,4977500
1998-07-16,117.687500,118.593697,117.062500,118.406197,83.043755,6315600
1998-07-17,118.625000,119.000000,118.312500,118.562500,83.153381,3539500
1998-07-20,118.750000,119.234299,117.937500,118.562500,83.153381,2338400
1998-07-21,119.000000,119.000000,116.281197,116.500000,81.706825,5518600
1998-07-22,116.343697,116.984299,115.531197,116.500000,81.706825,10417300
1998-07-23,116.312500,116.593697,113.906197,114.187500,80.085007,15110900
1998-07-24,114.968697,115.093697,112.875000,114.093697,80.019226,11540500
1998-07-27,113.625000,115.000000,112.843697,114.906197,80.589073,9600000
1998-07-28,114.437500,114.656197,111.875000,112.968697,79.230194,13693000
1998-07-29,113.718697,114.125000,112.250000,112.531197,78.923386,7462400
1998-07-30,113.625000,114.593697,113.406197,114.218697,80.106880,6821600
1998-07-31,114.343697,114.500000,111.312500,111.781197,78.397400,7680500
1998-08-03,111.781197,112.421799,111.031197,111.312500,78.068634,10486500
1998-08-04,112.218697,112.218697,107.000000,107.000000,75.044098,15091600
1998-08-05,107.937500,108.875000,105.593697,108.468697,76.074142,21718400
1998-08-06,108.125000,109.500000,107.562500,108.937500,76.402924,13084400
1998-08-07,109.687500,110.593697,108.468697,109.125000,76.534439,12083800
1998-08-10,108.750000,109.656197,108.187500,108.500000,76.096100,6273000
1998-08-11,106.781197,107.437500,105.500000,106.875000,74.956398,14287100
1998-08-12,107.750000,108.875000,107.500000,108.687500,76.227600,11158400
1998-08-13,108.812500,109.656197,107.375000,107.375000,75.307106,9073900
1998-08-14,108.343697,108.718697,105.781197,106.125000,74.430389,8628500
1998-08-17,106.000000,108.937500,105.500000,108.375000,76.008430,11290000
1998-08-18,109.000000,110.593697,108.781197,110.375000,77.411102,7603900
1998-08-19,111.093697,111.093697,109.625000,110.093697,77.213829,6258600
1998-08-20,109.687500,110.406197,109.156197,109.437500,76.753601,7402800
1998-08-21,108.187500,108.718697,105.500000,108.562500,76.139915,16685400
1998-08-24,109.250000,109.937500,108.312500,109.250000,76.622078,7201700
1998-08-25,110.375000,111.250000,108.640602,109.500000,76.797470,9688300
1998-08-26,108.281197,109.625000,107.750000,108.875000,76.359100,9339700
1998-08-27,107.000000,107.562500,103.468697,103.750000,72.764679,24887800
1998-08-28,104.968697,105.718697,102.156197,103.375000,72.501694,23735900
1998-08-31,103.750000,104.015602,95.000000,96.000000,67.329269,22563100
1998-09-01,96.062500,100.562500,93.625000,100.062500,70.178474,24748500
1998-09-02,99.812500,101.750000,98.781197,99.343697,69.674324,13843200
1998-09-03,97.625000,99.375000,96.750000,98.562500,69.126442,17311300
1998-09-04,99.437500,99.812500,95.750000,97.750000,68.556610,17783800
1998-09-08,100.875000,103.000000,99.812500,103.000000,72.238693,14746500
1998-09-09,102.750000,103.125000,100.437500,100.500000,70.485321,12109700
1998-09-10,98.437500,99.343697,96.812500,98.500000,69.082619,19889300
1998-09-11,98.187500,101.687500,97.000000,101.687500,71.318169,20379800
1998-09-14,102.875000,104.453102,102.093697,103.437500,72.545517,10686800
1998-09-15,102.875000,104.312500,102.281197,104.062500,72.983894,8337900
1998-09-16,104.750000,105.250000,103.156197,105.000000,73.641388,11024900
1998-09-17,102.250000,103.031197,101.781197,102.000000,71.537308,12945200
1998-09-18,102.375000,102.406197,101.093697,102.093697,71.855934,7019200
1998-09-21,99.625000,103.406197,98.937500,102.031197,71.811989,8834600
1998-09-22,103.500000,103.656197,102.156197,102.875000,72.405846,7270100
1998-09-23,103.875000,107.000000,103.781197,107.000000,75.309151,13688500
1998-09-24,106.312500,106.812500,103.250000,104.375000,73.461586,11129500
1998-09-25,103.125000,105.421799,102.625000,104.250000,73.373611,10247400
1998-09-28,105.312500,106.312500,104.250000,105.187500,74.033463,8847800
1998-09-29,105.375000,105.937500,103.375000,104.937500,73.857498,10618100
1998-09-30,103.500000,104.312500,101.375000,101.750000,71.614075,7908400
1998-10-01,100.031197,101.546799,98.093697,98.812500,69.546577,13335600
1998-10-02,98.875000,100.875000,97.218697,100.718697,70.888214,14351800
1998-10-05,99.593697,99.968697,96.343697,98.687500,69.458580,12807200
1998-10-06,100.750000,101.281197,97.531197,98.593697,69.392616,12621000
1998-10-07,98.625000,100.031197,95.750000,97.125000,68.358879,14348500
1998-10-08,94.562500,96.750000,92.218697,96.593697,67.984932,20625000
1998-10-09,97.000000,98.781197,94.062500,98.531197,69.348595,12708500
1998-10-12,100.625000,101.437500,99.687500,99.968697,70.360336,9508500
1998-10-13,99.562500,100.406197,98.750000,99.625000,70.118431,6256800
1998-10-14,98.937500,101.812500,98.843697,100.562500,70.778252,8176900
1998-10-15,100.125000,107.250000,99.937500,105.968697,74.583290,20541100
1998-10-16,106.125000,106.750000,105.000000,106.000000,74.605316,16573900
1998-10-19,105.687500,106.812500,105.500000,106.375000,74.869278,7915900
1998-10-20,107.562500,108.796799,106.093697,107.000000,75.309151,14611600
1998-10-21,106.875000,107.625000,105.875000,106.625000,75.045212,9178400
1998-10-22,106.781197,108.468697,106.156197,108.218697,76.166855,8277500
1998-10-23,107.968697,108.000000,106.781197,106.843697,75.199173,6237200
1998-10-26,107.718697,108.468697,106.781197,107.625000,75.749023,5838600
1998-10-27,108.437500,108.968697,106.281197,107.000000,75.309151,10089700
1998-10-28,106.562500,107.531197,106.031197,106.812500,75.177185,5650600
1998-10-29,107.093697,109.437500,106.625000,109.406197,77.002678,9625600
1998-10-30,110.125000,110.906197,109.500000,110.000000,77.420609,9872800
1998-11-02,110.812500,111.875000,110.187500,111.875000,78.740250,6501400
1998-11-03,111.593697,111.812500,110.750000,111.062500,78.168419,6866000
1998-11-04,112.468697,113.093697,111.093697,112.250000,79.004196,8233600
1998-11-05,111.531197,113.937500,111.125000,113.781197,80.081909,6841500
1998-11-06,113.468697,114.562500,113.312500,114.125000,80.323883,5224800
1998-11-09,113.937500,114.250000,112.500000,113.312500,79.752052,6188700
1998-11-10,113.000000,113.937500,112.250000,113.000000,79.532066,14015200
1998-11-11,113.812500,114.000000,111.890602,112.250000,79.004196,10922400
1998-11-12,112.312500,113.125000,111.687500,112.125000,78.916237,5457400
1998-11-13,112.218697,113.218697,112.125000,113.218697,79.686020,5524600
1998-11-16,114.218697,114.359299,112.890602,114.062500,80.279938,6023700
1998-11-17,113.656197,115.625000,113.000000,114.062500,80.279938,9058900
1998-11-18,114.312500,115.000000,113.500000,114.750000,80.763756,4567700
1998-11-19,115.281197,115.906197,114.625000,115.750000,81.467606,5249300
1998-11-20,116.359299,116.750000,115.843697,116.625000,82.083488,5562000
1998-11-23,117.468697,119.625000,117.156197,119.375000,84.018936,7151300
1998-11-24,119.000000,119.656197,118.453102,118.625000,83.491096,5323700
1998-11-25,118.937500,119.187500,118.218697,118.625000,83.491096,4393500
1998-11-27,119.468697,119.718697,119.015602,119.500000,84.106926,4557900
1998-11-30,119.015602,119.375000,116.125000,116.125000,81.731537,8705400
1998-12-01,116.125000,118.031197,115.218697,117.625000,82.787262,8950600
1998-12-02,117.218697,117.906197,116.000000,117.281197,82.545288,7495500
1998-12-03,117.250000,118.312500,115.093697,115.343697,81.181625,12145300
1998-12-04,116.625000,118.500000,116.500000,118.375000,83.315132,10339500
1998-12-07,118.062500,119.468697,118.000000,118.937500,83.711014,4290000
1998-12-08,118.531197,119.750000,117.500000,118.406197,83.337082,10102600
1998-12-09,118.687500,118.968697,117.875000,118.625000,83.491096,5327900
1998-12-10,118.843697,118.843697,116.718697,116.890602,82.270355,5966600
1998-12-11,116.437500,117.343697,115.562500,117.125000,82.435356,8198200
1998-12-14,116.156197,116.406197,113.750000,113.750000,80.059967,9521400
1998-12-15,114.687500,116.750000,114.531197,116.687500,82.127434,9631500
1998-12-16,117.125000,117.125000,115.750000,116.531197,82.017410,7260000
1998-12-17,117.218697,118.593697,117.031197,118.390602,83.326111,6914700
1998-12-18,118.312500,119.125000,117.875000,118.500000,83.680176,4802400
1998-12-21,119.250000,121.343697,119.000000,120.156197,84.849709,8580700
1998-12-22,120.406197,121.218697,119.187500,120.687500,85.224907,5461100
1998-12-23,121.187500,123.218697,120.812500,123.218697,87.012352,7791000
1998-12-24,123.156197,123.250000,122.500000,122.687500,86.637222,1507100
1998-12-28,123.250000,123.312500,122.000000,122.375000,86.416595,4203600
1998-12-29,122.718697,124.484299,122.125000,124.312500,87.784752,3935800
1998-12-30,123.937500,124.750000,123.031197,123.312500,87.078590,6810700
1998-12-31,123.312500,123.937500,122.468697,123.312500,87.078590,6790500
1999-01-04,123.375000,125.218697,121.718697,123.031197,86.879936,9450400
1999-01-05,122.937500,124.875000,122.937500,124.437500,87.873032,8031000
1999-01-06,125.812500,127.750000,125.750000,127.437500,89.991486,7737700
1999-01-07,126.375000,127.218697,125.781197,126.812500,89.550148,5504900
1999-01-08,128.187500,128.500000,125.968697,127.750000,90.212196,6224400
1999-01-11,127.687500,127.687500,125.218697,126.531197,89.351524,7578300
1999-01-12,126.218697,126.218697,123.750000,124.250000,87.740639,7768800
1999-01-13,120.406197,125.125000,120.375000,123.375000,87.122734,10810600
1999-01-14,123.625000,123.906197,120.906197,121.218697,85.600006,11400700
1999-01-15,122.375000,124.781197,122.062500,124.375000,87.828880,7817700
1999-01-19,125.296799,125.625000,123.500000,125.187500,88.402634,6535100
1999-01-20,126.093697,127.937500,125.031197,126.187500,89.108795,6534400
1999-01-21,125.578102,125.843697,122.593697,122.843697,86.747513,6937500
1999-01-22,122.125000,123.843697,121.781197,122.562500,86.548965,7522300
1999-01-25,123.281197,124.000000,121.906197,123.812500,87.431679,5700300
1999-01-26,124.125000,126.062500,123.625000,126.062500,89.020538,6047000
1999-01-27,126.375000,126.625000,124.156197,124.593697,87.983299,7399400
1999-01-28,125.250000,126.968697,125.187500,126.687500,89.461914,5961700
1999-01-29,127.343697,128.296799,125.406197,127.656197,90.145943,6456800
1999-02-01,128.687500,128.687500,126.906197,126.906197,89.616341,9426800
1999-02-02,127.078102,127.218697,124.765602,126.125000,89.064674,9194500
1999-02-03,125.687500,127.937500,125.656197,127.406197,89.969406,10290700
1999-02-04,127.375000,127.500000,124.781197,125.500000,88.623344,7761100
1999-02-05,125.656197,125.656197,123.218697,124.062500,87.608200,7516100
1999-02-08,125.093697,125.093697,123.343697,124.312500,87.784752,8528400
1999-02-09,124.375000,124.500000,121.515602,121.531197,85.820663,8985700
1999-02-10,122.125000,123.000000,121.328102,122.312500,86.372429,6936700
1999-02-11,123.062500,126.093697,122.500000,125.125000,88.358490,9181800
1999-02-12,124.812500,125.500000,122.625000,123.625000,87.299271,10676600
1999-02-16,124.750000,125.625000,122.875000,122.875000,86.769691,6915500
1999-02-17,123.187500,125.359299,122.250000,122.750000,86.681358,7858100
1999-02-18,123.187500,124.375000,122.218697,123.718697,87.365440,9048900
1999-02-19,124.000000,125.750000,123.375000,124.250000,87.740639,5312200
1999-02-22,124.437500,127.718697,124.281197,127.562500,90.079773,10695800
1999-02-23,127.593697,128.500000,126.593697,127.500000,90.035629,7770700
1999-02-24,127.843697,128.843704,125.000000,125.250000,88.446770,7271000
1999-02-25,124.531197,125.281197,122.687500,124.062500,87.608200,11633000
1999-02-26,124.750000,124.843697,122.812500,123.562500,87.255135,9621300
1999-03-01,123.656197,124.312500,122.375000,123.906197,87.497833,7607200
1999-03-02,124.500000,125.312500,122.312500,122.812500,86.725479,9651500
1999-03-03,123.093697,123.562500,121.781197,123.468697,87.188873,7881400
1999-03-04,124.062500,125.484299,123.265602,125.031197,88.292252,8256400
1999-03-05,127.500000,128.125000,126.562500,127.546799,90.068703,10703100
1999-03-08,128.281204,128.796799,127.250000,128.375000,90.653519,4802200
1999-03-09,128.125000,129.937500,127.750000,128.062500,90.432892,7893400
1999-03-10,128.468704,129.250000,127.781197,129.187500,91.227272,3950000
1999-03-11,129.687500,131.187500,128.875000,130.625000,92.242416,6583700
1999-03-12,131.000000,131.031204,129.218704,129.375000,91.359688,5286500
1999-03-15,129.937500,131.250000,129.500000,131.218704,92.661644,5394400
1999-03-16,131.125000,131.656204,130.468704,130.718704,92.308563,4547500
1999-03-17,130.687500,130.937500,129.625000,130.156204,91.911377,4524100
1999-03-18,129.781204,132.375000,129.750000,132.250000,93.389923,3506300
1999-03-19,132.312500,132.625000,129.687500,129.687500,91.802498,5526700
1999-03-22,130.062500,130.593704,129.421799,129.937500,91.979431,4603800
1999-03-23,129.312500,129.531204,125.703102,126.187500,89.324928,9713800
1999-03-24,126.843697,127.171799,125.625000,126.906197,89.833679,6280900
1999-03-25,128.062500,129.500000,127.750000,129.500000,91.669785,6639600
1999-03-26,128.625000,129.125000,127.718697,128.562500,91.006157,6159700
1999-03-29,129.156204,131.437500,129.156204,131.156204,92.842178,5863900
1999-03-30,129.937500,131.218704,129.562500,130.468704,92.355515,5401400
1999-03-31,131.156204,131.609299,128.312500,128.375000,90.873405,7413600
1999-04-01,129.687500,129.687500,128.125000,129.343704,91.559135,7683600
1999-04-05,130.937500,132.593704,130.250000,132.406204,93.726967,5791100
1999-04-06,132.187500,132.984299,131.156204,132.093704,93.505814,5381300
1999-04-07,132.687500,133.375000,131.375000,133.156204,94.257896,6248600
1999-04-08,133.187500,134.937500,132.281204,134.843704,95.452484,5909100
1999-04-09,134.437500,135.500000,133.593704,134.875000,95.474579,4365800
1999-04-12,133.468704,136.406204,133.218704,136.312500,96.492188,8213200
1999-04-13,136.250000,136.468704,134.500000,135.437500,95.872787,10071400
1999-04-14,136.062500,136.062500,132.687500,133.156204,94.257896,11551700
1999-04-15,133.437500,133.562500,131.000000,132.656204,93.903954,11150000
1999-04-16,132.906204,132.906204,131.187500,131.531204,93.107613,6476200
1999-04-19,132.687500,134.531204,128.375000,129.500000,91.669785,12487200
1999-04-20,129.812500,131.187500,129.000000,131.125000,92.820053,9049600
1999-04-21,131.062500,135.625000,130.406204,134.875000,95.474579,5772200
1999-04-22,135.125000,136.375000,134.390594,136.156204,96.381508,6897400
1999-04-23,135.875000,136.750000,135.000000,135.812500,96.138184,4593100
1999-04-26,136.500000,136.812500,135.468704,136.593704,96.691193,3606500
1999-04-27,137.125000,137.500000,135.843704,137.250000,97.155800,5147200
1999-04-28,136.437500,137.250000,135.000000,135.375000,95.828552,5544300
1999-04-29,135.562500,136.062500,133.812500,134.343704,95.098518,9824300
1999-04-30,135.093704,135.625000,131.500000,133.250000,94.324318,10991900
1999-05-03,133.437500,135.843704,133.093704,135.687500,96.049736,10709700
1999-05-04,135.125000,135.812500,133.125000,133.750000,94.678246,10509300
1999-05-05,133.937500,135.062500,131.843704,134.812500,95.430382,10032300
1999-05-06,134.437500,135.125000,132.375000,133.984299,94.844093,13507200
1999-05-07,134.500000,135.125000,133.437500,135.000000,95.563087,8680700
1999-05-10,134.843704,135.718704,133.531204,134.328094,95.087448,5580100
1999-05-11,135.312500,136.875000,134.718704,135.687500,96.049736,7000600
1999-05-12,135.750000,137.218704,131.500000,136.750000,96.801888,13865800
1999-05-13,137.250000,138.000000,136.812500,137.343704,97.222130,4485700
1999-05-14,134.562500,135.875000,133.500000,133.781204,94.700356,8370100
1999-05-17,133.625000,134.484299,132.375000,134.187500,94.987930,6268100
1999-05-18,134.531204,134.984299,132.625000,133.937500,94.810974,8218600
1999-05-19,134.468704,135.000000,133.250000,134.906204,95.496696,5052400
1999-05-20,135.125000,135.593704,134.062500,134.093704,94.921524,4670400
1999-05-21,134.125000,134.687500,132.593704,133.343704,94.390617,6418200
1999-05-24,133.843704,133.843704,130.390594,131.125000,92.820053,7952000
1999-05-25,131.375000,132.343704,128.437500,129.000000,91.315834,15406400
1999-05-26,129.312500,131.000000,128.093704,130.437500,92.333420,12575900
1999-05-27,129.843704,130.281204,128.000000,128.562500,91.006157,14515400
1999-05-28,129.000000,130.750000,128.593704,130.203094,92.167473,8748000
1999-06-01,130.125000,130.156204,128.375000,129.750000,91.846748,6705300
1999-06-02,129.750000,130.187500,128.015594,129.875000,91.935219,6981900
1999-06-03,130.687500,130.875000,129.781204,130.593704,92.444000,6076600
1999-06-04,131.468704,133.359299,130.937500,133.218704,94.302116,9787200
1999-06-07,133.437500,134.187500,132.906204,133.562500,94.545494,5299100
1999-06-08,133.375000,133.796799,131.593704,132.250000,93.616425,4895700
1999-06-09,132.406204,133.093704,131.812500,132.125000,93.527924,7409700
1999-06-10,131.437500,131.468704,129.593704,130.906204,92.665176,7040700
1999-06-11,131.218704,132.218704,129.093704,129.812500,91.890968,12824800
1999-06-14,130.687500,130.750000,129.546799,129.937500,91.979431,6823500
1999-06-15,130.468704,131.656204,130.078094,130.812500,92.598892,5700900
1999-06-16,132.375000,133.875000,132.375000,133.312500,94.368538,7865800
1999-06-17,132.875000,135.562500,132.625000,134.562500,95.253387,8162800
1999-06-18,134.062500,134.687500,133.375000,134.312500,95.363403,2875100
1999-06-21,134.468704,135.250000,133.656204,134.625000,95.585327,4646400
1999-06-22,134.000000,135.187500,133.500000,133.687500,94.919678,5862400
1999-06-23,133.000000,133.625000,132.125000,133.031204,94.453720,9629200
1999-06-24,132.875000,132.937500,130.656204,132.031204,93.743713,9176900
1999-06-25,132.593704,133.015594,131.250000,131.703094,93.510719,4087000
1999-06-28,132.687500,133.625000,132.500000,133.312500,94.653427,5028900
1999-06-29,133.000000,135.187500,132.781204,134.562500,95.540947,6956200
1999-06-30,134.625000,137.500000,133.843704,137.000000,97.271553,16856100
1999-07-01,137.000000,138.500000,136.062500,138.031204,98.003769,9939500
1999-07-02,138.125000,139.500000,137.906204,139.406204,98.980019,3772800
1999-07-06,139.250000,140.750000,138.593704,139.375000,98.957832,11221100
1999-07-07,139.062500,139.718704,138.515594,139.562500,99.090981,3230700
1999-07-08,139.062500,140.625000,138.750000,139.671799,99.168610,7101500
1999-07-09,140.000000,140.593704,139.562500,140.500000,99.756645,2976800
1999-07-12,140.937500,140.937500,139.500000,139.875000,99.312874,4436300
1999-07-13,139.375000,139.921799,138.656204,139.375000,98.957832,6477600
1999-07-14,140.000000,140.218704,138.750000,140.156204,99.512543,4382500
1999-07-15,140.781204,141.375000,140.312500,141.046799,100.144882,3348600
1999-07-16,141.250000,142.156204,140.750000,141.812500,100.688515,2281500
1999-07-19,142.187500,142.250000,140.562500,140.875000,100.022881,4287000
1999-07-20,140.125000,140.406204,137.531204,137.984299,97.970474,7060100
1999-07-21,138.093704,138.906204,137.312500,137.828094,97.859550,4793700
1999-07-22,137.437500,138.000000,135.468704,136.015594,96.572647,7804100
1999-07-23,136.656204,137.000000,135.125000,135.750000,96.384071,4603000
1999-07-26,134.875000,136.125000,134.625000,134.750000,95.674072,4333400
1999-07-27,136.000000,137.203094,135.375000,135.875000,96.472839,5908500
1999-07-28,136.250000,137.312500,135.593704,136.312500,96.783478,3955500
1999-07-29,134.937500,135.250000,133.312500,134.406204,95.429985,7760600
1999-07-30,134.812500,135.343704,132.562500,132.750000,94.254036,5994300
1999-08-02,132.750000,134.750000,132.500000,133.062500,94.475945,6065500
